"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"Studienteilnahme";"Trust_Car_1";"Trust_Car_2";"Trust_Car_3";"car_check";"Manip_Check_1";"Manip_Check_2";"Manip_Check_3";"car_comp1";"car_comp2";"car_comp3";"car_comp4";"car_comp5";"car_consc1";"car_consc2";"car_consc3";"car_consc4";"car_consc5";"car_consc6";"driv_comp1";"driv_comp2";"driv_comp3";"driv_comp4";"driv_comp5";"driv_consc1";"driv_consc2";"driv_consc3";"driv_consc4";"Resp_Bic";"Resp_Car";"Resp_Driver";"Resp_Producer";"Sex";"Age";"Car_Owner";"km_year";"Education";"Occupation";"Occupation_Sonst";"Income";"Quality_1";"Quality_2";"Quality_3";"Quality_4";"Quality_5";"Quality_6";"ext_host";"ip_addr";"browser";"referer";"device_type";"participant_browser";"participant_browser_version";"participant_os";"participant_device";"participant_brand";"participant_model";"participant_isbot";"participant_continent";"participant_country";"participant_region";"participant_city";"participant_latitude";"participant_longitude";"quota";"quota_assignment";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail"
"370";"0";"0";"32";"3878440";"-77";"-1";"3";"1";"3";"4";"2";"1";"1";"7";"4";"5";"2";"2";"4";"7";"1";"5";"3";"3";"1";"3";"3";"3";"5";"3";"3";"3";"3";"3";"4";"3";"1";"4";"1";"2";"53";"1";"20000";"5";"4";"-99";"2";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"d1590341636035275405f6b4d5fcc4f8";"1";"0";"1572370311";"2019-10-29 17:31:51";"2019-10-29 19:10:40";"0000-00-00 00:00:00"
"371";"0";"0";"31";"3878440";"-77";"415";"1";"1";"3";"1";"2";"4";"2";"3";"2";"4";"3";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"7";"7";"7";"2";"51";"1";"25000";"5";"7";"-99";"3";"7";"4";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"8da84631d8e00aee6221cd8f7d4addba";"1";"0";"1572372591";"2019-10-29 18:09:51";"2019-10-29 18:16:46";"0000-00-00 00:00:00"
"373";"0";"0";"31";"3878440";"-77";"3036";"6";"1";"1";"1";"5";"9";"1";"1";"2";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"6";"6";"6";"6";"3";"4";"3";"3";"4";"1";"7";"1";"7";"1";"34";"1";"35000";"5";"6";"-99";"5";"7";"2";"5";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878435,3878436,3878436,3878437,3878438,3878439,3878440";"0";"1";"0";"-77";"-77";"cedf9d4816999d26f8251cc130fcadae";"1";"0";"1572378436";"2019-10-29 19:47:16";"2019-10-29 20:37:52";"0000-00-00 00:00:00"
"377";"0";"0";"31";"3878440";"-77";"813";"5";"1";"3";"5";"4";"8";"6";"2";"1";"4";"4";"6";"7";"5";"5";"5";"6";"4";"3";"3";"5";"3";"4";"6";"3";"4";"5";"6";"5";"3";"3";"5";"6";"2";"24";"1";"20000";"5";"7";"-99";"3";"6";"3";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"1";"0";"-77";"-77";"c124ec737e3e428d98efe1ec2db30c85";"1";"0";"1572380492";"2019-10-29 20:21:32";"2019-10-29 20:35:05";"0000-00-00 00:00:00"
"378";"0";"0";"31";"3878440";"-77";"1291";"5";"1";"3";"4";"2";"4";"6";"5";"1";"7";"5";"6";"5";"7";"6";"6";"4";"6";"7";"7";"4";"6";"5";"7";"7";"3";"2";"4";"3";"1";"7";"1";"7";"2";"54";"1";"19000";"5";"8";"-99";"1";"6";"2";"7";"6";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G950F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"e76da7ed73846659dc9c8d904e29abfb";"1";"0";"1572381628";"2019-10-29 20:40:28";"2019-10-29 21:01:59";"0000-00-00 00:00:00"
"379";"0";"0";"31";"3878440";"-77";"359";"4";"1";"1";"5";"0";"9";"4";"6";"3";"7";"7";"7";"7";"3";"7";"7";"7";"5";"1";"1";"6";"6";"6";"6";"6";"6";"6";"6";"6";"1";"7";"3";"7";"1";"29";"1";"-99";"5";"7";"-99";"4";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878432,3878432,3878435,3878436,3878436,3878437,3878438,3878439,3878439,3878439,3878440";"0";"1";"0";"-77";"-77";"a96bc2f32bad0729fb0f29fdad35c81e";"1";"0";"1572420085";"2019-10-30 07:21:25";"2019-10-30 07:27:24";"0000-00-00 00:00:00"
"380";"0";"0";"31";"3878440";"-77";"518";"2";"1";"2";"4";"5";"10";"6";"2";"1";"4";"4";"4";"5";"3";"4";"4";"4";"4";"5";"4";"5";"5";"5";"5";"6";"3";"5";"5";"6";"2";"6";"7";"6";"1";"29";"1";"10000";"5";"7";"-99";"2";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"d43d1e2a154f102feb8645fe3499292d";"1";"0";"1572423752";"2019-10-30 08:22:32";"2019-10-30 08:31:10";"0000-00-00 00:00:00"
"387";"0";"0";"31";"3878440";"-77";"635";"1";"1";"1";"2";"2";"10";"1";"3";"6";"5";"5";"5";"5";"5";"4";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"4";"4";"4";"4";"2";"5";"6";"6";"2";"50";"1";"12000";"5";"2";"-99";"5";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"0";"0";"-77";"-77";"25fb321f60e8ae213a878cec3ad5370e";"1";"0";"1572427560";"2019-10-30 09:26:00";"2019-10-30 09:36:35";"0000-00-00 00:00:00"
"388";"0";"0";"31";"3878440";"-77";"686";"6";"1";"5";"3";"5";"9";"1";"2";"1";"5";"5";"5";"6";"6";"1";"6";"7";"7";"6";"6";"5";"7";"7";"6";"7";"6";"6";"6";"6";"1";"7";"7";"7";"1";"52";"1";"25000";"5";"5";"-99";"5";"6";"1";"7";"7";"1";"6";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"9988e4d7f5dc48b95786aebf6091f5d5";"1";"0";"1572428970";"2019-10-30 09:49:30";"2019-10-30 10:00:56";"0000-00-00 00:00:00"
"390";"0";"0";"31";"3878440";"-77";"434";"6";"1";"4";"5";"6";"11";"1";"2";"7";"6";"4";"5";"6";"6";"2";"2";"2";"2";"2";"2";"3";"3";"3";"3";"3";"1";"1";"1";"1";"1";"5";"7";"5";"2";"27";"2";"2000";"5";"6";"-99";"3";"7";"3";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"0";"0";"-77";"-77";"7610db1f71f3d493c22fa55937571d1c";"1";"0";"1572429569";"2019-10-30 09:59:29";"2019-10-30 10:06:43";"0000-00-00 00:00:00"
"391";"0";"0";"31";"3878440";"-77";"311";"5";"1";"6";"5";"7";"11";"5";"4";"2";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"6";"5";"3";"2";"2";"5";"6";"5";"4";"1";"1";"7";"4";"1";"23";"2";"500";"5";"1";"-99";"1";"7";"5";"7";"7";"1";"5";"-99";"-99";"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.128 Mobile Safari/537.36 (Ecosia android@69.0.3497.128)";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"dbddd7507e9f560cbc8536bb682463cc";"1";"0";"1572431173";"2019-10-30 10:26:13";"2019-10-30 10:31:24";"0000-00-00 00:00:00"
"394";"0";"0";"31";"3878440";"-77";"544";"4";"1";"3";"3";"4";"8";"5";"4";"2";"3";"4";"4";"4";"4";"4";"4";"4";"4";"3";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"1";"5";"7";"5";"2";"32";"1";"20000";"2";"2";"-99";"4";"6";"2";"5";"5";"1";"6";"-99";"-99";"Mozilla/5.0 (Linux; Android 9; G8441) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.62 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"1";"0";"-77";"-77";"50fcd8d3f139293d8655a3f4b3457756";"1";"0";"1572435127";"2019-10-30 11:32:07";"2019-10-30 11:41:11";"0000-00-00 00:00:00"
"399";"0";"0";"31";"3878440";"-77";"529";"3";"1";"4";"5";"4";"7";"3";"5";"3";"5";"4";"5";"5";"5";"4";"4";"4";"6";"3";"4";"3";"3";"3";"3";"3";"3";"5";"3";"4";"5";"3";"5";"5";"2";"22";"2";"10000";"5";"1";"-99";"1";"6";"1";"7";"6";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 7.0; Gigaset GS170 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.128 Mobile Safari/537.36 (Ecosia android@69.0.3497.128)";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"1";"0";"-77";"-77";"f5cad296ec58b0173422bdee08bb2784";"1";"0";"1572436539";"2019-10-30 11:55:39";"2019-10-30 12:04:28";"0000-00-00 00:00:00"
"402";"0";"0";"31";"3878440";"-77";"359";"6";"1";"6";"6";"6";"8";"3";"3";"3";"6";"6";"6";"6";"6";"6";"5";"5";"6";"5";"5";"6";"6";"6";"6";"6";"5";"6";"5";"6";"6";"3";"4";"5";"2";"28";"1";"15000";"5";"7";"-99";"4";"3";"1";"7";"6";"1";"5";"-99";"-99";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"05f76c3e20766ccf7ee7b0c5f17b1492";"1";"0";"1572442906";"2019-10-30 13:41:46";"2019-10-30 13:47:45";"0000-00-00 00:00:00"
"405";"0";"0";"31";"3878440";"-77";"1235";"2";"1";"6";"1";"2";"1";"5";"5";"2";"2";"3";"4";"5";"5";"5";"5";"4";"2";"4";"4";"3";"2";"2";"5";"5";"5";"5";"5";"3";"5";"5";"1";"7";"2";"53";"1";"13000";"3";"2";"-99";"2";"1";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G930F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"0";"0";"-77";"-77";"f24d493f6b7d5fd860fbc8763c8e6b56";"1";"0";"1572450017";"2019-10-30 15:40:17";"2019-10-30 16:00:52";"0000-00-00 00:00:00"
"407";"0";"0";"31";"3878440";"-77";"655";"3";"1";"4";"3";"3";"10";"1";"7";"1";"7";"7";"7";"7";"6";"7";"7";"6";"7";"4";"5";"5";"6";"5";"4";"4";"5";"5";"5";"6";"2";"2";"7";"2";"2";"57";"1";"5000";"3";"2";"-99";"1";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 6.0; H60-L04) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"82bb6e357c76e74171f84e91483ddf50";"1";"0";"1572450631";"2019-10-30 15:50:31";"2019-10-30 16:01:26";"0000-00-00 00:00:00"
"408";"0";"0";"31";"3878440";"-77";"260";"6";"1";"3";"6";"6";"9";"1";"6";"3";"7";"7";"7";"7";"7";"5";"6";"5";"5";"5";"5";"6";"6";"6";"6";"6";"7";"7";"6";"7";"3";"6";"5";"6";"2";"19";"2";"50";"5";"1";"-99";"1";"7";"2";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 8.0.0; RNE-L21 Build/HUAWEIRNE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.128 Mobile Safari/537.36 (Ecosia android@69.0.3497.128)";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"e680e233385e9f31e9bbc214d1e95bb7";"1";"0";"1572452106";"2019-10-30 16:15:06";"2019-10-30 16:19:26";"0000-00-00 00:00:00"
"410";"0";"0";"31";"3878440";"-77";"480";"3";"1";"1";"1";"1";"9";"1";"3";"5";"3";"2";"2";"3";"3";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"5";"7";"5";"1";"24";"1";"2500";"5";"6";"-99";"4";"5";"4";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 9; ANE-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.62 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"0";"0";"-77";"-77";"3d385d734305a482716d25678a29a21e";"1";"0";"1572454048";"2019-10-30 16:47:28";"2019-10-30 16:55:28";"0000-00-00 00:00:00"
"411";"0";"0";"31";"3878440";"-77";"352";"5";"1";"2";"1";"3";"11";"7";"5";"3";"5";"4";"4";"3";"3";"5";"5";"4";"2";"3";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"5";"5";"1";"5";"2";"23";"1";"20000";"5";"2";"-99";"1";"6";"4";"7";"6";"1";"6";"-99";"-99";"Mozilla/5.0 (Linux; Android 7.1.1; ZTE BLADE A0620) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"0";"0";"-77";"-77";"32f23f78092846cba2d4187250ad6c27";"1";"0";"1572454222";"2019-10-30 16:50:22";"2019-10-30 16:56:14";"0000-00-00 00:00:00"
"412";"0";"0";"31";"3878440";"-77";"287";"2";"1";"1";"1";"7";"10";"2";"7";"1";"7";"6";"5";"5";"5";"6";"6";"6";"6";"6";"6";"5";"6";"5";"6";"6";"6";"6";"6";"6";"1";"7";"1";"7";"1";"34";"1";"15000";"3";"2";"-99";"2";"4";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 8.0.0; SM-A520F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.62 Mobile Safari/537.36";"android-app://org.telegram.messenger";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"d4e619235089c21ecc06eeb640c7decf";"1";"0";"1572454445";"2019-10-30 16:54:05";"2019-10-30 16:58:52";"0000-00-00 00:00:00"
"415";"0";"0";"32";"3878440";"-77";"-1";"6";"1";"4";"5";"3";"8";"1";"1";"1";"6";"6";"6";"6";"6";"4";"5";"4";"6";"4";"3";"5";"6";"6";"6";"6";"3";"2";"2";"5";"4";"4";"1";"1";"2";"56";"1";"10000";"3";"4";"-99";"2";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"0";"0";"-77";"-77";"ce7990a2e87f63a004f18ac200a34978";"1";"0";"1572460279";"2019-10-30 18:31:19";"2019-10-30 19:34:22";"0000-00-00 00:00:00"
"418";"0";"0";"31";"3878440";"-77";"378";"1";"1";"6";"7";"7";"8";"1";"4";"1";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"6";"7";"7";"7";"7";"1";"37";"1";"4000";"3";"2";"-99";"2";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"1";"0";"-77";"-77";"b602f87816f8a6090f91d4eeddece141";"1";"0";"1572469683";"2019-10-30 21:08:03";"2019-10-30 21:14:21";"0000-00-00 00:00:00"
"419";"0";"0";"31";"3878440";"-77";"644";"5";"1";"1";"3";"3";"9";"4";"3";"1";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"2";"2";"2";"2";"2";"6";"6";"6";"6";"4";"4";"6";"4";"2";"27";"1";"35000";"2";"2";"-99";"0";"6";"2";"7";"6";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-A300FU/A300FUXXU1CRF1) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"e62e7bed5799c5778f1c413e2acecf8d";"1";"0";"1572470126";"2019-10-30 21:15:26";"2019-10-30 21:26:10";"0000-00-00 00:00:00"
"420";"0";"0";"31";"3878440";"-77";"520";"3";"1";"5";"6";"2";"8";"6";"6";"1";"7";"5";"5";"5";"5";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"2";"5";"2";"6";"1";"6";"7";"7";"2";"25";"1";"12000";"5";"7";"-99";"3";"6";"6";"7";"7";"1";"5";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"775bbbe36536946aafa6b85125edff00";"1";"0";"1572501162";"2019-10-31 05:52:42";"2019-10-31 06:01:22";"0000-00-00 00:00:00"
"421";"0";"0";"31";"3878440";"-77";"500";"2";"1";"3";"5";"4";"8";"2";"5";"2";"5";"5";"5";"5";"5";"3";"3";"3";"3";"2";"2";"3";"3";"3";"3";"3";"3";"3";"3";"4";"5";"5";"5";"4";"2";"27";"1";"25000";"4";"7";"-99";"1";"5";"4";"6";"5";"1";"4";"-99";"-99";"Mozilla/5.0 (Linux; Android 8.0.0; RNE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.62 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"f6f7a31778f12dd772cbf601922aae1a";"1";"0";"1572508109";"2019-10-31 07:48:29";"2019-10-31 07:56:50";"0000-00-00 00:00:00"
"422";"0";"0";"31";"3878440";"-77";"355";"6";"1";"1";"6";"3";"5";"1";"2";"2";"5";"5";"6";"6";"5";"6";"6";"6";"5";"1";"4";"7";"7";"7";"7";"5";"5";"5";"4";"6";"5";"5";"3";"2";"2";"22";"2";"0";"2";"1";"-99";"1";"6";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878439,3878439,3878440";"0";"1";"0";"-77";"-77";"40fe4c57e231a4ddcdc743880afe1898";"1";"0";"1572511646";"2019-10-31 08:47:26";"2019-10-31 08:53:21";"0000-00-00 00:00:00"
"423";"0";"0";"31";"3878440";"-77";"88757";"5";"1";"2";"6";"6";"4";"7";"3";"1";"6";"4";"4";"5";"5";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"1";"7";"1";"6";"2";"24";"2";"10000";"4";"7";"-99";"2";"7";"1";"7";"7";"1";"6";"-99";"-99";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"87e850843531a8667cc576db6630ba0a";"1";"0";"1572514974";"2019-10-31 09:42:54";"2019-11-01 10:22:11";"0000-00-00 00:00:00"
"424";"0";"0";"31";"3878440";"-77";"489";"4";"1";"4";"5";"2";"10";"6";"7";"1";"6";"6";"6";"5";"7";"6";"5";"4";"4";"1";"2";"6";"6";"6";"5";"4";"5";"7";"5";"7";"1";"1";"4";"7";"1";"35";"1";"15000";"5";"7";"-99";"4";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878439,3878439,3878440";"0";"0";"0";"-77";"-77";"92065de2649131565d2e23ca96aea988";"1";"0";"1572515669";"2019-10-31 09:54:29";"2019-10-31 10:02:38";"0000-00-00 00:00:00"
"425";"0";"0";"31";"3878440";"-77";"659";"1";"1";"3";"3";"3";"9";"2";"5";"1";"5";"5";"4";"4";"5";"5";"6";"6";"5";"5";"5";"4";"6";"6";"6";"5";"1";"1";"1";"1";"1";"2";"6";"5";"2";"25";"1";"50000";"5";"6";"-99";"1";"4";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"bf7c0eeb4da33b459b5c7e6b6ec7be3c";"1";"0";"1572518153";"2019-10-31 10:35:53";"2019-10-31 10:46:52";"0000-00-00 00:00:00"
